3.431845333264767e-22	2.668584169206524e-27
4.717623018560011e-18	3.652778592451482e-26
6.3855766202729e-17	5.143671284229999e-24
1.3968951369121786e-11	2.1005381543651767e-12
3.479358383672567e-23	8.010432066550822e-33
4.6007194102929696e-20	1.4267128457542927e-26
4.474512801260284e-16	2.489432369858339e-20
1.6563859770710553e-27	1.1657068184276035e-43
1.9672938495333746e-17	2.1001246196148097e-23
8.92375368370238e-16	6.525243077270366e-22
3.8694387020478256e-15	9.498045043355796e-19
6.444353473621879e-29	5.519022937302053e-32
4.315126284786707e-14	1.8406308028370426e-14
1.5290959589598246e-18	6.154500660505844e-24
1.1851903729623174e-24	2.403133887787438e-30
4.983529699746685e-16	3.917711290462559e-19
7.40394460504354e-23	2.0812983908454402e-32
1.1181512694186311e-17	1.2461798433436723e-24
1.2510476703218029e-17	2.959139241360003e-25
1.7371909401693698e-19	4.254771203259204e-21
2.720467599371774e-31	2.750644121127497e-51
4.109806298519402e-20	1.2724206032403686e-30
6.410353425076365e-21	1.961012098747958e-27
4.419633403102775e-18	8.956998598588756e-28
3.705488695236431e-36	3.512600114868939e-55
2.023017056546561e-24	9.576325947214878e-30
2.6281733427648374e-29	3.8937082578967216e-45
5.928831226458793e-19	2.600232233135435e-21
4.727434423990263e-23	1.3948357671396787e-33
5.09089407607668e-20	1.4211545956524516e-27
3.174157068565476e-29	1.176902465993939e-44
6.906766484614891e-15	1.7040481530137012e-18
1.4504230793643863e-18	5.14193122268297e-25
4.601119617505803e-18	1.0101429649174601e-22
1.972303311366168e-18	1.0867810445664398e-19
1.6849877012595375e-18	1.4694171211477795e-23
2.046129943837258e-23	8.237393114460487e-32
6.137067981448194e-25	2.7659308651405235e-40
1.3431784990482684e-15	4.5132818390099416e-20
7.645725288621384e-25	3.3923827678732376e-31
4.310110401691585e-20	4.874417042939082e-25
2.7389687501933654e-21	3.43130432507187e-26
2.820256129070225e-21	7.466082138637137e-36
2.4577170355862434e-24	1.493905250952409e-29
2.8403470085410766e-17	5.465001408499455e-22
4.62057175574459e-23	2.8023894472628615e-31
2.4472042498156866e-25	8.72162107080517e-37
8.639292534125886e-21	9.011291659494396e-25
2.2370168882781395e-24	2.181508990520108e-32
1.1877125958778545e-18	1.003622857360504e-23
8.009972101711665e-28	9.370391134882595e-39
3.758238612963723e-24	1.0958663064848723e-33
1.9542496167697532e-27	5.577200262253455e-35
1.6169903370291755e-17	1.7936552947824983e-24
7.083934258980851e-21	2.6488077249525304e-32
1.232474843832114e-14	7.529854626230927e-19
4.265049063249412e-27	9.37385590923241e-40
1.0205707121508694e-24	1.6001730580881212e-34
3.596884031485555e-19	3.365814616860262e-25
1.763551868103249e-24	6.151563838277636e-31
4.286605267890967e-17	9.425942561173661e-22
3.335435560579974e-14	5.861066925491406e-16
2.806976209987821e-37	1.7915499027102916e-52
3.4377308110721935e-14	4.3801814024785917e-16
1.3614484294013225e-18	7.771578924370678e-28
4.496539215750349e-17	4.385287823945213e-18
8.266077370759307e-15	1.3919636565226017e-22
8.143570714767459e-25	5.407937546599046e-29
5.824021473094843e-15	2.9346021860074605e-20
1.022590447800404e-20	3.1901103139752175e-26
7.82687395122802e-29	1.1865713082568171e-39
1.5963577266452611e-21	7.681516896658605e-34
1.8692346978097606e-18	1.945945680822661e-26
4.5277348706188695e-23	1.065166275168864e-41
2.8642829444003004e-23	7.430356623654321e-30
8.184128677598285e-24	3.500617483925224e-28
3.040158299974863e-29	7.719159751330988e-40
1.9760990307114733e-17	3.428795475306648e-19
1.4257203226760604e-25	9.258874957262347e-39
4.3005880702013624e-21	2.2733158982233274e-26
2.3150848391001787e-21	2.372096721123613e-30
1.4854370040867173e-16	8.951089462627782e-21
1.4289415089724497e-18	9.866873673149948e-21
1.932266699436809e-16	2.4923481753719717e-21
8.704668563865786e-24	1.8559802106744788e-36
5.784794260338754e-17	3.801993046885224e-21
6.601939983112198e-13	2.366773341565494e-15
3.654954528697308e-19	2.674013159363883e-26
2.0001026980265168e-28	7.588219368404671e-42
2.9831121883963035e-17	7.779273809216012e-21
2.897861366325932e-21	2.7938073298972595e-28
5.328488828863866e-26	1.0252671875239663e-37
3.284963509145494e-14	4.346156006000235e-14
3.905052569847573e-17	2.716766847786906e-19
1.1414343282321837e-16	7.717739063206086e-26
1.1680368616430155e-16	7.294705886823613e-21
3.655208242738081e-17	8.136356267682517e-26
1.3783420453980932e-33	1.2626379959311097e-44
4.721888318815038e-15	8.6739462975548e-19
1.0329735593896824e-16	7.140434061756398e-18
6.463311704918333e-17	4.857766771245137e-16
2.1052068792039592e-26	4.79377806929128e-43
1.9479688791204907e-25	8.926741964910857e-32
3.5562850977653003e-22	3.8659982319447984e-24
2.3318436581128258e-20	2.812296642271058e-32
1.4436187443660458e-14	3.058272169139062e-15
1.011017304116116e-23	2.4418433777462175e-34
1.6229859483422561e-22	2.133763013199154e-27
4.1472937323119736e-32	4.3107440835952467e-38
3.8822008139773794e-32	1.3779952722224253e-43
7.032185914229335e-18	1.6405024986514449e-21
2.3123826693313885e-15	3.1096514167027132e-18
7.595800516006147e-22	1.3394396766307085e-27
2.5818334638776596e-26	1.9391288396630425e-41
4.2463277666570865e-21	1.8090050208821287e-30
2.183139746399252e-22	8.379098805163061e-27
6.540026511392531e-31	2.916432566133016e-45
1.0367720456803916e-18	8.80203533725024e-27
2.9220538202010417e-16	1.4599507955642736e-16
4.469071067690896e-22	1.5958839357527103e-32
5.4515859482574666e-24	1.7977953524122414e-34
2.0920331306751053e-20	4.762755789983868e-21
8.194824469218532e-32	1.1872968190040547e-44
1.0593581112403151e-24	4.7164357014974026e-29
6.384353889358129e-24	8.835771284999244e-31
1.81797342155182e-22	3.501646694540182e-30
1.926098712652032e-24	6.038554977654265e-26
6.013791195112833e-23	2.1876166125596617e-31
2.4074836357233287e-33	6.4328000441062165e-46
1.3574123567345533e-21	6.745832368819532e-31
1.6845003436904386e-18	3.408563482589015e-21
4.645396390032871e-19	1.4256357201002945e-21
7.705128348359271e-23	3.494109947112653e-30
6.977697345447459e-13	3.2530054870003836e-13
1.470257166306221e-18	3.0762161166339984e-27
1.6025560598775238e-24	3.7782712979691095e-38
9.609251538659983e-16	8.321435870350309e-23
1.8832466363127815e-19	5.649562886795914e-26
6.352123590808367e-17	2.386772618699469e-22
3.7582455773627915e-16	8.737540218589616e-18
6.992583386893027e-23	8.64453803193747e-29
1.3770517445804521e-27	5.413420852356645e-40
2.3615679971582082e-32	1.2650303591799313e-47
4.037045858000495e-21	5.977898790636615e-24
2.0173992727799523e-18	3.0459116198294105e-24
1.473448338719619e-18	6.174900624229504e-23
6.65911443047554e-16	9.219414995289684e-23
2.788738871635316e-21	1.5135503508965367e-25
8.896679293762245e-28	7.526312089146724e-44
2.1777909930493077e-30	5.553098964167803e-48
7.769798429412811e-25	6.389882004144006e-29
4.5085951993942665e-24	5.215680622445892e-39
6.769388344759014e-18	1.1107122812519043e-23
4.9125501100860566e-20	9.213185651731753e-27
4.4760662786002375e-17	6.541959653410641e-23
2.125823708986219e-22	1.4850489288725906e-26
1.2395116404233874e-21	8.897823599428181e-30
8.525828185886162e-21	3.183113615821889e-29
4.428394447592241e-24	9.874961917658794e-32
9.72107044977881e-18	9.934498960073961e-22
1.1846393509693946e-14	4.774637137644908e-18
3.4735936736401575e-15	1.5805076609286373e-17
1.2835944499858969e-12	1.7594491420353934e-12
1.1526157657135866e-15	2.1085032579773783e-21
2.0918073782140672e-13	1.4300165087103838e-15
5.173782062159963e-22	1.1823349525470822e-37
1.396282224526802e-17	8.915156074344476e-21
5.035683635970843e-21	6.275235964502646e-28
3.9648378103664537e-22	4.527777874120565e-34
1.4337635251737665e-18	2.0386910044056818e-22
1.1521227471503402e-16	1.247681575881225e-25
2.8382317526109435e-19	1.1089513930030063e-24
1.0862483849785361e-23	1.5940613054215587e-29
8.248613613284193e-19	3.7183360578514905e-24
3.903611044934671e-21	2.176177192688641e-25
5.577562487807019e-20	1.0255080334534971e-24
1.1135695201660758e-24	1.247252064641557e-36
1.2683155244510277e-21	2.765430162818705e-26
4.3588907458292304e-17	8.249620087641355e-19
1.9306419106344435e-21	6.527969084700542e-23
6.309065665396023e-26	2.22455222491656e-35
2.3626592576439837e-20	3.0374268854063036e-28
4.086659118056532e-19	3.731992999985813e-27
4.992219621667296e-17	1.71416181042159e-23
6.580545251672674e-30	6.368528974311636e-51
3.454345877477084e-30	1.492027101457485e-42
1.4486735291541488e-26	3.0707671954699284e-36
1.2287874566857777e-26	4.597880474744092e-39
8.703155859184653e-25	6.515868003147894e-36
8.215429608294637e-24	4.4652248120798556e-36
1.8404180277363937e-31	3.132269279373856e-48
4.643460541752432e-13	3.1085889914046354e-17
4.2426561559712425e-19	1.5763735720834657e-23
2.375916159518883e-25	8.979337728260742e-32
1.6229321774796173e-15	3.38511097041554e-25
2.0368844789950145e-25	1.1244012249787995e-25
2.6769253986199337e-16	4.2011808167233856e-22
4.952595703060914e-25	1.5502011504727243e-33
1.1807319803744553e-20	2.3869821691390987e-24
1.0204797449484844e-17	4.8040432150107975e-25
6.190549822465237e-21	1.3531513671694699e-27
7.703808998921158e-21	2.2355711776820576e-36
2.4168103970781756e-22	6.676935476204712e-32
1.1856904835943874e-38	2.2760126353683495e-57
5.453069395274269e-18	1.0510794836473636e-18
4.1233549023726264e-20	3.697813909774126e-25
2.4711692224153807e-18	8.33615698915222e-25
2.2999551536835234e-19	1.503955770668429e-26
8.237109838935944e-21	9.5206637531222e-27
7.735933638359382e-20	1.5779189763298468e-25
2.186104542578328e-19	6.617232725111282e-23
1.7984780393889184e-31	2.257512787758343e-36
2.1777298790964625e-46	9.111959236486964e-71
1.7037906408517516e-20	7.940072255105058e-26
4.082904601161004e-14	4.14893980707789e-15
1.212056466845693e-22	3.758667648122315e-25
8.297968550989224e-32	1.2277667510129557e-54
4.572932965271273e-15	1.7110853340061279e-18
2.1834318047229318e-18	1.8499289951563277e-24
1.8980258500851796e-19	4.866781937123883e-28
1.5618006212143876e-14	1.0927174581526765e-15
6.697173771699491e-20	2.4870198817010866e-25
3.57480179757388e-11	6.458542907958907e-13
1.0324461615009293e-20	3.7518439076794407e-23
1.391395938678109e-20	8.221530909657364e-29
7.949141973625379e-43	1.4925300211847575e-59
1.1144377255077324e-19	1.2794491813810364e-25
8.416842478112397e-21	2.6034046173912545e-26
3.274470591136588e-25	9.421331156151691e-34
7.960134909488168e-26	5.162968317797329e-39
1.233505830252561e-31	4.102250681446415e-43
2.1389083344136137e-13	1.2548624311143185e-15
2.689570952485097e-22	2.3438859577025103e-31
5.305717203309094e-21	9.927980074120942e-29
6.772175887645324e-15	8.576093310805542e-20
1.6115844448225317e-26	1.5553526123769089e-27
1.5429962188511827e-29	5.980856993852202e-35
5.561664001458278e-28	4.751326119119082e-39
3.5329483201732605e-15	4.308867766062848e-17
7.90998707160708e-18	6.233465676642693e-23
4.743639191401406e-19	1.4649898871684706e-22
6.202388984937265e-25	1.353268365987605e-38
1.644551101568817e-25	3.204251547592201e-36
3.193216767577724e-17	1.2443978571471051e-22
1.8464173920279697e-30	3.567224065235522e-44
1.910175395109351e-33	1.3765397383506583e-45
3.546117219350955e-13	3.048230332506233e-13
5.79638434667962e-18	8.967463859167315e-23
5.2378849028365786e-33	6.159021397735452e-48
1.5231097302293166e-27	1.7421996367289057e-39
2.6821569280234617e-25	1.0227855336141457e-31
5.528541041801296e-24	1.5914447911348053e-32
5.4172044161809035e-25	3.9308558828469124e-32
5.6019971752341046e-21	8.957051726192876e-25
5.453141289296936e-19	4.832626774843779e-25
1.4064068252024025e-21	4.616750736841187e-33
1.8709308244378125e-17	1.3828729774977799e-21
3.877419850255634e-21	3.548654663002281e-30
3.7521995899520974e-16	3.9240794588793405e-21
3.4116640346595275e-19	6.177380883411047e-27
2.4615888736155543e-19	3.149105314126963e-23
1.3250993018584905e-13	2.2627184987493688e-17
8.29625039630966e-17	5.965204856942891e-22
1.7153919024051282e-24	2.5437124958150176e-39
6.856034690361876e-24	7.939405929872342e-32
2.716082614953364e-29	6.641758112259963e-46
2.6450251075089562e-21	5.4708422686830756e-27
4.3297664355119747e-26	5.574096666900058e-30
6.239322008774754e-24	9.657842658442964e-34
3.517648140932344e-24	5.806776971565791e-31
5.172874905476478e-31	1.9741436804033935e-43
2.003953327854203e-27	4.775206118926593e-32
5.348142738288963e-20	6.514910927881473e-28
1.6886866169813735e-22	4.2970291879324405e-33
2.345169173625705e-21	3.728217605767729e-35
3.6600106503327425e-17	1.3489704880690735e-19
2.0587175829356484e-28	9.343615765819943e-50
